,US/TH one-model stockcap5 penalty0.02 assets50 IT segment cap 25% + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 IT and TH segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US and TH segments cap 25% each + daily exposure
2024-09-24,35827.07649614607,35941.90312990594,35960.5487736963,35934.97026654514
2024-09-25,35422.469291224435,35535.99915461475,35554.43422410707,35529.144586653994
2024-09-26,35705.110291303354,35819.546029034274,35838.12819142966,35812.636769160265
2024-09-27,35429.367767083706,35542.919743757906,35561.358399975456,35536.06384187915
2024-09-28,35429.367767083706,35542.919743757906,35561.358399975456,35536.06384187915
2024-09-29,35429.367767083706,35542.919743757906,35561.358399975456,35536.06384187915
2024-09-30,35479.12587171171,35592.83732096862,35611.30187697332,35585.97179492845
2024-10-01,35343.09483747825,35456.370309072416,35473.62471761703,35448.39256744353
2024-10-02,35162.27812913643,35274.974072677105,35289.82006388961,35264.718653821066
2024-10-03,35271.15364866476,35384.19853060371,35403.84286574331,35378.66035513874
2024-10-04,35876.408297969065,35991.3930397961,36013.55897383945,35987.942777898505
2024-10-05,35876.408297969065,35991.3930397961,36013.55897383945,35987.942777898505
2024-10-06,35876.408297969065,35991.3930397961,36013.55897383945,35987.942777898505
2024-10-07,35838.33519172161,35953.19790052517,35980.183842702834,35954.59138412732
2024-10-08,36469.303194257154,36586.18817770306,36609.89202217654,36583.85165199801
2024-10-09,36802.798601066315,36920.75245611821,36940.94966568436,36914.673823015735
2024-10-10,36686.33837660483,36803.91896675202,36825.870627704455,36799.676633814976
2024-10-11,36666.2905136311,36783.80685441394,36803.46657353911,36777.288518400375
2024-10-12,36666.2905136311,36783.80685441394,36803.46657353911,36777.288518400375
2024-10-13,36666.2905136311,36783.80685441394,36803.46657353911,36777.288518400375
2024-10-14,36518.02421727455,36635.065361020395,36654.64558277343,36628.57338299194
2024-10-15,36178.646976089825,36294.600442587565,36311.1584010922,36285.33051389855
2024-10-16,36286.44201978651,36402.74098084151,36421.10788775664,36395.20178828012
2024-10-17,36556.671988558744,36673.83705299862,36693.29953772981,36667.19980867693
2024-10-18,36627.79905973498,36745.19208616523,36755.91961487559,36729.77535642647
2024-10-19,36627.79905973498,36745.19208616523,36755.91961487559,36729.77535642647
2024-10-20,36627.79905973498,36745.19208616523,36755.91961487559,36729.77535642647
2024-10-21,36489.618018213936,36606.56816828076,36617.265519842396,36591.21988346607
2024-10-22,36720.33559391276,36838.02519335005,36844.9207462273,36818.71317478923
2024-10-23,36328.704888638626,36445.13930181235,36451.96131205463,36426.03325030839
2024-10-24,36833.63830537134,36951.69104547849,36954.312882629914,36928.027503947094
2024-10-25,36918.83155316762,37037.15734083486,37043.50953615974,37017.160701340115
2024-10-26,36918.83155316762,37037.15734083486,37043.50953615974,37017.160701340115
2024-10-27,36918.83155316762,37037.15734083486,37043.50953615974,37017.160701340115
2024-10-28,37092.21215516289,37211.09362713482,37215.196660968366,37188.725705377925
2024-10-29,37139.719043493584,37258.75278610841,37263.98335709909,37237.47771150654
2024-10-30,36497.76702312852,36614.74329953259,36605.80782938372,36579.77034290433
2024-10-31,36319.8055439167,36436.21144892055,36428.84076960249,36402.92915481188
2024-11-01,36420.514810804736,36537.24349440712,36481.957085556205,36456.00767796345
2024-11-02,36410.38812292667,36527.084350234814,36471.81331371483,36445.871121329015
2024-11-03,36381.58340204515,36498.18730948446,36442.959998584054,36417.038329396404
2024-11-04,36256.428237988024,36372.631016977575,36276.99239934931,36251.18877996938
2024-11-05,37127.06137494591,37246.05455105293,37074.727816203056,37048.356775817876
2024-11-06,37664.019419855234,37784.733547220225,37398.70219776417,37372.10068525597
2024-11-07,38835.82297374202,38960.292759332435,38512.57582988689,38485.18208093118
2024-11-08,38821.44185935284,38945.86555444027,38563.500205113865,38536.070230374076
2024-11-09,38833.27869280904,38957.74032524465,38575.2583909914,38547.82005272807
2024-11-10,39020.18090797727,39145.241566701385,38760.91877009553,38733.348372774235
2024-11-11,39902.69439841692,40030.58352371794,39625.981849769276,39597.79614897712
2024-11-12,39914.47869763855,40042.405585724344,39569.949153589834,39541.803243745264
2024-11-13,40281.98067478658,40411.08541121814,39968.01602925086,39939.58697137735
2024-11-14,39841.199362922,39968.891384512914,39471.478991742006,39443.40315567052
2024-11-15,39799.53984384717,39927.09834250807,39361.908605655044,39333.91069877877
2024-11-16,39777.358669233734,39904.84607668747,39339.97133272863,39311.9890297127
2024-11-17,39746.05697192426,39873.44405667252,39309.01382534208,39281.053542229136
2024-11-18,39663.05196054198,39790.17301677855,39230.424042470484,39202.51967977829
2024-11-19,40191.98371535105,40320.80001746214,39791.534372964255,39763.23088606922
2024-11-20,40240.36009508856,40369.33144267408,39752.39540784352,39724.11973673639
2024-11-21,40395.74473299942,40525.21409412971,40171.21602324094,40142.64241076251
2024-11-22,40731.3014997049,40861.84632904576,40639.39594141898,40610.48932571648
2024-11-23,40681.09043588666,40811.47433752533,40589.298173166615,40560.4271917766
2024-11-24,40690.93184983289,40821.34729344681,40599.117381079406,40570.2394153319
2024-11-25,39842.78732597373,39970.484440438624,39756.00027394046,39727.72202047126
2024-11-26,40032.38716576817,40160.691946996936,39754.41312893088,39726.13599655281
2024-11-27,39999.95484939772,40128.15568657732,39738.68833875445,39710.42239028044
2024-11-28,39939.37919645157,40067.385893885825,39762.47303208034,39734.19015414478
2024-11-29,40447.83936660583,40577.47570288893,40367.30110893573,40338.58801106148
2024-11-30,40405.820555572194,40535.32222051555,40325.36596422106,40296.6826946455
2024-12-01,40440.622870840445,40570.236078074224,40360.09898239265,40331.39100736185
2024-12-02,40297.93042409103,40427.08629846594,40217.69065962176,40189.083979054485
2024-12-03,40579.00888141241,40709.06561926942,40498.20944380421,40469.40323136127
2024-12-04,41019.59198175631,41151.0607994636,40937.915271200625,40908.79629778256
2024-12-05,40885.28486172974,41016.32322175994,40803.87557859685,40774.851947069554
2024-12-06,41216.03317427946,41348.131590919416,41133.96531720945,41104.70689418726
2024-12-07,41216.1414522191,41348.24021589256,41134.07337955001,41104.81487966352
2024-12-08,41270.28655373502,41402.558853812356,41188.11066932108,41158.81373292911
2024-12-09,40563.357511193084,40693.364086017296,40482.58923802055,40453.794136166754
2024-12-10,40254.818964930186,40383.83666600079,40174.66504242085,40146.088965800926
2024-12-11,40951.74774869897,41082.99912394333,40870.206127097576,40841.135314919615
2024-12-12,40780.24565587206,40910.947362621715,40699.04552296226,40670.09645662918
2024-12-13,40818.04052776943,40948.86336802831,40736.7651390937,40707.789242950355
2024-12-14,40814.56903534363,40945.38074938251,40733.300558976596,40704.32712717506
2024-12-15,40932.3640158361,41063.55326573209,40850.86099041429,40821.80393835375
2024-12-16,41388.32871575943,41520.97934391686,41305.917790111904,41276.53705799178
2024-12-17,41225.38682176245,41357.515217076405,41143.300340051836,41114.035277065675
2024-12-18,40068.316076645744,40196.736031297194,39988.53351186301,39960.089829847304
2024-12-19,40504.70249227805,40634.52107630037,40424.05101083286,40395.29754698309
2024-12-20,41012.47080713785,41143.91680130247,40930.808276004485,40901.69435776333
2024-12-21,40990.18473945237,41121.55930621295,40908.56658352149,40879.46848570616
2024-12-22,40900.81390926064,41031.90204027637,40819.373705256556,40790.33904997449
2024-12-23,40535.00092948532,40664.91662075629,40454.28911890065,40425.514146807014
2024-12-24,41263.3969077387,41395.64712632838,41181.23474173577,41151.94269616324
2024-12-25,41030.490522536566,41161.99427033949,40948.792111205286,40919.665401134946
2024-12-26,40987.63200962634,41118.99839482401,40906.01893659767,40876.922650913286
2024-12-27,40323.580724225176,40452.81880845322,40243.289885816885,40214.66499662364
2024-12-28,40323.580724225176,40452.81880845322,40243.289885816885,40214.66499662364
2024-12-29,40323.580724225176,40452.81880845322,40243.289885816885,40214.66499662364
2024-12-30,39833.25038335009,39960.91694657837,39753.935872774266,39725.65905910962
2024-12-31,39843.34991150604,39971.04884397454,39764.01529111932,39735.731308005204
2025-01-01,39843.34991150604,39971.04884397454,39764.01529111932,39735.731308005204
2025-01-02,39853.90426517177,39981.6370246076,39774.54862934224,39746.25715390728
2025-01-03,40423.05263455298,40552.60952874023,40342.563731316746,40313.86822903905
2025-01-04,40428.35943228876,40557.9333348954,40347.85996235106,40319.16069288566
2025-01-05,40431.5996846107,40561.18397230704,40351.093762801145,40322.39219314658
2025-01-06,40694.51224757834,40824.93917661127,40613.482823893966,40584.594617962386
2025-01-07,40229.88164278214,40358.819419111875,40149.77737455616,40121.21900043364
2025-01-08,40143.684966208624,40272.34648003521,40063.75232965092,40035.25514479461
2025-01-09,40246.86450132917,40375.85670814508,40166.726417456695,40138.155987548555
2025-01-10,39780.88832883223,39908.38707036684,39701.678079663325,39673.43843675537
2025-01-11,39780.88832883223,39908.38707036684,39701.678079663325,39673.43843675537
2025-01-12,39780.88832883223,39908.38707036684,39701.678079663325,39673.43843675537
2025-01-13,39645.21262176552,39772.27651926736,39566.27252509984,39538.12919561474
2025-01-14,39706.3483911665,39833.60823033755,39627.28656319389,39599.09983467047
2025-01-15,40447.044975591,40576.67876583103,40366.50829968323,40337.795765730974
2025-01-16,40280.44187717226,40409.541700317124,40200.23693525768,40171.64266945389
2025-01-17,40900.11339143829,41031.199277276886,40818.67458227966,40789.640424280944
2025-01-18,40898.000348255904,41029.079461738285,40816.56574651154,40787.533088519165
2025-01-19,40768.01191328978,40898.67441058865,40686.836139760555,40657.89575791232
2025-01-20,40727.42437249989,40857.95678571592,40646.32941539669,40617.41784581754
2025-01-21,40742.77091439734,40873.35251366378,40661.645399821486,40632.7229360446
2025-01-22,40992.236964707954,41123.618108901785,40910.61472246124,40881.51516781298
2025-01-23,41210.58957474472,41342.67054451209,41128.532556770915,41099.27799804923
2025-01-24,41401.4080555046,41534.100603272884,41318.97108675438,41289.581069877204
2025-01-25,41397.26726483653,41529.94654126721,41314.838541077166,41285.451463663
2025-01-26,41316.92951530074,41449.35130723588,41234.66075712851,41205.33070984751
2025-01-27,40375.095649320145,40504.49884017089,40294.702236278055,40266.04077768804
2025-01-28,41234.59650765224,41366.754420239704,41152.49168795209,41123.220087197384
2025-01-29,41068.81946538485,41200.44605840775,40987.044734865114,40957.89081585841
2025-01-30,41242.23110851115,41374.41349018521,41160.111087073135,41130.83406667067
2025-01-31,41089.3894472323,41221.08196756123,41007.573758517414,40978.40523729928
2025-02-01,41089.3894472323,41221.08196756123,41007.573758517414,40978.40523729928
2025-02-02,41089.3894472323,41221.08196756123,41007.573758517414,40978.40523729928
2025-02-03,41330.85624263732,41463.322667727945,41248.559751339024,41242.335195485204
2025-02-04,42065.06344690917,42199.88302394064,41981.30502850784,41981.02340502571
2025-02-05,41960.41832740726,42094.90251555753,41876.868276099565,41868.562449081575
2025-02-06,42099.641142951274,42234.57154666391,42015.813879706686,41941.77650182599
2025-02-07,41921.11773916445,42055.475970008105,41837.64594414602,41782.000348587964
2025-02-08,41921.11773916445,42055.475970008105,41837.64594414602,41782.000348587964
2025-02-09,41921.11773916445,42055.475970008105,41837.64594414602,41782.000348587964
2025-02-10,42357.69083432107,42493.448289948945,42273.34974756046,42292.0151602827
2025-02-11,42198.22929084984,42333.47566772396,42114.205717474186,42101.41364690808
2025-02-12,42526.42737866739,42662.72563906116,42441.75030978483,42422.08855164382
2025-02-13,42889.33807799784,43026.79947553137,42803.93839376929,42790.785291167675
2025-02-14,42538.89107550339,42675.22928551764,42454.18919303788,42402.63813346567
2025-02-15,42538.89107550339,42675.22928551764,42454.18919303788,42402.63813346567
2025-02-16,42538.89107550339,42675.22928551764,42454.18919303788,42402.63813346567
